video,cp,p,n,ttc_start,ttc_true,distance,lcd,l0,ldot,gate_g1,gate_ident,gate_m0,gate_fan,gate_fan_free,x_looming
LC_dv14_Tlc3p0_TTC07_CP2_S5p367_E15p367.mp4,CP2,0.2083333333333333,12,7.0,6.7,26.05555555555556,3.0,1.3750000000000007,-0.8899999999999952,0.9276604359339765,0.9276604359339765,0.9045770488888338,0.0,0.94,-4.531306949154863
LC_dv14_Tlc3p0_TTC07_CP4_S5p967_E15p967.mp4,CP4,0.4583333333333333,12,7.0,6.1,23.72222222222222,3.0,0.7549999999999988,-1.0600000000000076,0.9953388119762816,0.9953388119762816,0.9928471641982027,0.0,1.0,-4.343938255060313
LC_dv14_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0416666666666666,24,2.0,2.0,7.777777777777778,4.0,1.628,-0.003333333333334447,0.06892590070714819,0.06892590070714819,0.05109337919269168,0.0,0.075,-2.126614252395814
LC_dv14_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.7916666666666666,12,2.0,1.7,6.611111111111111,4.0,1.4309999999999998,-0.656666666666667,0.7564565234464533,0.7564565234464533,0.7069321656398838,0.0,0.76,-1.8071020254965993
LC_dv14_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.9583333333333334,12,2.0,1.4,5.444444444444444,4.0,1.2,-0.8566666666666656,0.9375274072042139,0.9375274072042139,0.9167960264921207,0.0,0.86,-1.4281679601945294
LC_dv14_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9583333333333334,12,2.0,1.1,4.277777777777778,4.0,0.9669999999999994,-0.7766666666666685,0.9366533958742219,0.9366533958742219,0.9157079563560244,0.0,0.905,-0.9636630946851306
LC_dv14_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9583333333333334,12,2.0,0.8,3.111111111111111,4.0,0.7289999999999999,-0.8799999999999979,0.9812742618891324,0.9812742618891324,0.9732153490959207,0.0,0.95,-0.36704016867923733
LC_dv14_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,24,3.0,3.0,11.666666666666666,4.0,1.631,0.0,0.06720057157626612,0.06720057157626612,0.0497302512752519,0.0,0.08,-2.9294975251009734
LC_dv14_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.5,12,3.0,2.7,10.5,4.0,1.4300000000000004,-0.6699999999999988,0.7692452858291812,0.7692452858291812,0.721014725098186,0.0,0.77,-2.7202914812804466
LC_dv14_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.7916666666666666,12,3.0,2.4,9.333333333333332,4.0,1.203,-0.8400000000000023,0.930671138710811,0.930671138710811,0.9082907754163152,0.0,0.88,-2.4868395624018516
LC_dv14_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.875,12,3.0,2.1,8.166666666666666,4.0,0.9659999999999991,-0.7900000000000034,0.9416395400907686,0.9416395400907686,0.9219311556160715,0.0,0.955,-2.222852452749923
LC_dv14_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.9166666666666666,12,3.0,1.8,7.0,4.0,0.7250000000000003,-0.8899999999999982,0.9827914821129783,0.9827914821129783,0.9752724149239371,0.0,0.97,-1.9192714731796099
LC_dv14_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0416666666666666,24,4.0,4.0,15.555555555555555,4.0,1.6330000000000007,-0.003333333333331486,0.06825831495507272,0.06825831495507272,0.05056562151749423,0.0,0.08,-3.50202987173271
LC_dv14_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.5416666666666666,12,4.0,3.7,14.38888888888889,4.0,1.4330000000000005,-0.6666666666666673,0.765231418264879,0.765231418264879,0.7165853157838987,0.0,0.765,-3.3467218195246335
LC_dv14_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.6666666666666666,12,4.0,3.4,13.22222222222222,4.0,1.2020000000000006,-0.8533333333333282,0.9360232956005555,0.9360232956005555,0.9149242496756804,0.0,0.895,-3.178391416598784
LC_dv14_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.6666666666666666,12,4.0,3.1,12.055555555555555,4.0,0.9719999999999993,-0.766666666666671,0.9321398346137548,0.9321398346137548,0.9101069856306734,0.0,0.94,-2.994666810733115
LC_dv14_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.6666666666666666,12,4.0,2.8,10.888888888888888,4.0,0.7310000000000005,-0.8933333333333298,0.9829628745313245,0.9829628745313245,0.9755054699303033,0.0,0.975,-2.7924676631200214
LC_dv14_Tlc4p0_TTC05_CP1_S5p033_E15p033.mp4,CP1,0.0,12,5.0,5.0,19.444444444444443,4.0,1.6370000000000002,-0.003333333333331486,0.06772784818573144,0.06772784818573144,0.05014654965977316,0.0,0.08,-3.9470035365243263
LC_dv14_Tlc4p0_TTC05_CP2_S5p333_E15p333.mp4,CP2,0.2916666666666667,12,5.0,4.7,18.27777777777778,4.0,1.4859999999999995,-0.5033333333333356,0.5693609688929139,0.5693609688929139,0.5096703807945036,0.0,0.575,-3.823560482361224
LC_dv14_Tlc4p0_TTC05_CP4_S5p933_E15p933.mp4,CP4,0.5833333333333334,12,5.0,4.1,15.944444444444445,4.0,1.0250000000000001,-0.7833333333333344,0.9317416850449268,0.9317416850449268,0.9096143277283701,0.0,0.94,-3.5512393946718532
LC_dv14_Tlc4p0_TTC07_CP1_S5p067_E15p067.mp4,CP1,0.0,12,7.0,7.0,27.22222222222222,4.0,1.6419999999999992,-0.003333333333334447,0.06706924964162596,0.06706924964162596,0.04962660867472554,0.0,0.08,-4.6188029292484325
LC_dv14_Tlc4p0_TTC07_CP3_S5p667_E15p667.mp4,CP3,0.375,12,7.0,6.4,24.88888888888889,4.0,1.2099999999999997,-0.8566666666666656,0.9362759180631297,0.9362759180631297,0.9152383851469224,0.0,0.895,-4.4398128505982255
LC_dv14_Tlc4p0_TTC07_CP5_S6p267_E16p267.mp4,CP5,0.375,12,7.0,5.8,22.55555555555556,4.0,0.7330000000000012,-0.8899999999999982,0.9824442744800443,0.9824442744800443,0.9748007219482255,0.0,0.975,-4.243243257827761
LC_dv21_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0,21,2.0,2.0,11.666666666666666,2.0,1.6309999999999991,-0.003333333333340368,0.06852474796040976,0.06852474796040976,0.050776201121447186,0.0,0.07,-2.5240324169928092
LC_dv21_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.9090909090909092,11,2.0,1.7,9.916666666666666,2.0,1.2340000000000007,-1.3233333333333284,0.9982166585021697,0.9982166585021697,0.997141939887682,0.0,1.0,-2.2014740122577
LC_dv21_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.85,10,2.0,1.4,8.166666666666666,2.0,0.7730000000000004,-1.7066666666666652,0.9999972060928942,0.9999972060928942,0.9999943561135008,0.0,1.0,-1.8173873446417588
LC_dv21_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9090909090909092,11,2.0,1.1,6.416666666666667,2.0,0.29400000000000115,-1.596666666666664,0.9999986467298211,0.9999986467298211,0.9999972060928942,0.0,1.0,-1.3431519510514416
LC_dv21_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.85,10,2.0,0.8,4.666666666666667,2.0,-0.20099999999999985,-1.8299999999999983,0.9999999981713319,0.9999999981713319,0.9999999954976643,1.0,1.0,-0.7248214237408357
LC_dv21_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,21,3.0,3.0,17.5,2.0,1.6350000000000005,-0.003333333333334447,0.06799268213764463,0.06799268213764463,0.05035573817974107,0.0,0.08,-3.3313653230046385
LC_dv21_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.6818181818181818,11,3.0,2.7,15.75,2.0,1.2459999999999993,-1.2966666666666704,0.9976078721880507,0.9976078721880507,0.9962154165340124,0.0,1.0,-3.1213203295684973
LC_dv21_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.4,10,3.0,2.4,13.999999999999998,2.0,0.7899999999999998,-1.690000000000002,0.9999961567929754,0.9999961567929754,0.9999923120166859,0.0,1.0,-2.8866986115637183
LC_dv21_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.7727272727272727,11,3.0,2.1,12.25,2.0,0.3159999999999996,-1.5800000000000007,0.9999980738129465,0.9999980738129465,0.9999960649379483,0.0,1.0,-2.6210116473490204
LC_dv21_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.6,10,3.0,1.8,10.5,2.0,-0.17300000000000026,-1.8100000000000005,0.9999999968782419,0.9999999968782419,0.9999999924135105,1.0,1.0,-2.3148263731722825
LC_dv21_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0,21,4.0,4.0,23.33333333333333,2.0,1.639,-0.0066666666666659324,0.06879198247347298,0.06879198247347298,0.05098747843911141,0.0,0.08,-3.905467345865506
LC_dv21_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.4090909090909091,11,4.0,3.7,21.58333333333333,2.0,1.243000000000001,-1.3199999999999967,0.9981039022944863,0.9981039022944863,0.9969693293482271,0.0,1.0,-3.7498182114466854
LC_dv21_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.1,10,4.0,3.4,19.83333333333333,2.0,0.7950000000000006,-1.6600000000000008,0.9999940052248426,0.9999940052248426,0.9999881729551208,0.0,1.0,-3.581052948401815
LC_dv21_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.5909090909090909,11,4.0,3.1,18.08333333333333,2.0,0.3140000000000007,-1.603333333333333,0.9999986467298211,0.9999986467298211,0.9999972060928942,0.0,1.0,-3.3967619499593167
LC_dv21_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.4,10,4.0,2.8,16.333333333333332,2.0,-0.17300000000000026,-1.806666666666669,0.999999996684254,0.999999996684254,0.9999999919540044,1.0,1.0,-3.1938060599341176
LC_dv21_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.0454545454545454,11,5.0,5.0,29.166666666666664,2.0,1.6429999999999996,-0.006666666666671854,0.06825831495507569,0.06825831495507569,0.050565621517496585,0.0,0.08,-4.351169726564992
LC_dv21_Tlc2p0_TTC05_CP2_S5p367_E15p367.mp4,CP2,0.4545454545454545,11,5.0,4.7,27.416666666666668,2.0,1.2549999999999997,-1.293333333333333,0.9974608153286381,0.9974608153286381,0.9959934241183129,0.0,1.0,-4.2275558878377515
LC_dv21_Tlc2p0_TTC05_CP4_S5p967_E15p967.mp4,CP4,0.4545454545454545,11,5.0,4.1,23.916666666666664,2.0,0.31200000000000006,-1.6000000000000014,0.9999985922398206,0.9999985922398206,0.9999970969959394,0.0,1.0,-3.954774326475534
LC_dv21_Tlc2p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.0,10,7.0,7.0,40.83333333333333,2.0,1.6509999999999996,-0.0066666666666659324,0.06720057157626591,0.06720057157626591,0.04973025127525171,0.0,0.08,-5.023604775564403
LC_dv21_Tlc2p0_TTC07_CP3_S5p633_E15p633.mp4,CP3,0.0,10,7.0,6.4,37.333333333333336,2.0,0.9120000000000006,-1.6433333333333286,0.9999871799890574,0.9999871799890574,0.9999753146092443,0.0,1.0,-4.84448464013414
LC_dv21_Tlc2p0_TTC07_CP5_S6p233_E16p233.mp4,CP5,0.05,10,7.0,5.8,33.83333333333333,2.0,-0.047999999999999376,-1.6066666666666645,0.9999997986497621,0.9999997986497621,0.9999995609823615,1.0,1.0,-4.647742639447824
LC_dv21_Tlc3p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0208333333333333,24,2.0,2.0,11.666666666666666,3.0,1.6309999999999991,-0.003333333333340368,0.06852474796040976,0.06852474796040976,0.050776201121447186,0.0,0.07,-2.5240324169928092
LC_dv21_Tlc3p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.5,12,2.0,1.7,9.916666666666666,3.0,1.3630000000000002,-0.8933333333333298,0.9306711387108086,0.9306711387108086,0.9082907754163122,0.0,0.885,-2.2014740122577
LC_dv21_Tlc3p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.75,12,2.0,1.4,8.166666666666666,3.0,1.0550000000000004,-1.1399999999999988,0.9944477645677361,0.9944477645677361,0.9915502937877491,0.0,0.975,-1.8173873446417588
LC_dv21_Tlc3p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.875,12,2.0,1.1,6.416666666666667,3.0,0.7470000000000006,-1.0266666666666662,0.9939131821523477,0.9939131821523477,0.990777596658479,0.0,0.99,-1.3431519510514416
LC_dv21_Tlc3p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9166666666666666,12,2.0,0.8,4.666666666666667,3.0,0.42599999999999993,-1.176666666666669,0.9994916398022013,0.9994916398022013,0.999141764418317,0.0,1.0,-0.7248214237408357
LC_dv21_Tlc3p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0208333333333333,24,3.0,3.0,17.5,3.0,1.6360000000000008,0.0,0.06654594577985329,0.06654594577985329,0.04921376081171467,0.0,0.08,-3.3313653230046385
LC_dv21_Tlc3p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.3333333333333333,12,3.0,2.7,15.75,3.0,1.3690000000000013,-0.8899999999999982,0.9284913009848358,0.9284913009848358,0.9056006902166465,0.0,0.94,-3.1213203295684973
LC_dv21_Tlc3p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.625,12,3.0,2.4,13.999999999999998,3.0,1.0650000000000002,-1.126666666666667,0.993592849665881,0.993592849665881,0.9903163273191343,0.0,0.975,-2.8866986115637183
LC_dv21_Tlc3p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.7083333333333334,12,3.0,2.1,12.25,3.0,0.752999999999999,-1.040000000000004,0.994479747066685,0.994479747066685,0.9915966431008676,0.0,1.0,-2.6210116473490204
LC_dv21_Tlc3p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.7083333333333334,12,3.0,1.8,10.5,3.0,0.42700000000000027,-1.2033333333333296,0.9996181914116228,0.9996181914116228,0.999348121562488,0.0,1.0,-2.3148263731722825
LC_dv21_Tlc3p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0208333333333333,24,4.0,4.0,23.33333333333333,3.0,1.639,-0.0066666666666659324,0.06879198247347298,0.06879198247347298,0.05098747843911141,0.0,0.08,-3.905467345865506
LC_dv21_Tlc3p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.2916666666666667,12,4.0,3.7,21.58333333333333,3.0,1.3720000000000006,-0.8899999999999982,0.9280767884615825,0.9280767884615825,0.9050898862987458,0.0,0.94,-3.7498182114466854
LC_dv21_Tlc3p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.25,12,4.0,3.4,19.83333333333333,3.0,1.0640000000000007,-1.1399999999999988,0.9943017973703617,0.9943017973703617,0.9913389341798508,0.0,0.98,-3.581052948401815
LC_dv21_Tlc3p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.4583333333333333,12,4.0,3.1,18.08333333333333,3.0,0.7470000000000006,-1.0566666666666673,0.9953112994612481,0.9953112994612481,0.9928069397053519,0.0,1.0,-3.3967619499593167
LC_dv21_Tlc3p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.5833333333333334,12,4.0,2.8,16.333333333333332,3.0,0.4229999999999998,-1.200000000000001,0.999609717310084,0.999609717310084,0.9993342230826431,0.0,1.0,-3.1938060599341176
LC_dv21_Tlc3p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.0833333333333333,12,5.0,5.0,29.166666666666664,3.0,1.6429999999999996,-0.006666666666671854,0.06825831495507569,0.06825831495507569,0.050565621517496585,0.0,0.08,-4.351169726564992
LC_dv21_Tlc3p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,0.25,12,5.0,4.4,25.666666666666668,3.0,1.0970000000000002,-1.1499999999999992,0.9942523901108805,0.9942523901108805,0.9912674578355382,0.0,0.98,-4.095805857419422
LC_dv21_Tlc3p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,0.2916666666666667,12,5.0,3.8,22.166666666666664,3.0,0.44999999999999907,-1.2100000000000015,0.9996139759479503,0.9996139759479503,0.9993412061431832,0.0,1.0,-3.8030561609851192
LC_dv21_Tlc3p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0,12,6.0,6.0,35.0,3.0,1.6480000000000004,-0.003333333333334447,0.06628548183858271,0.06628548183858271,0.049008367861558995,0.0,0.08,-4.715495070062747
LC_dv21_Tlc3p0_TTC06_CP2_S5p367_E15p367.mp4,CP2,0.1666666666666666,12,6.0,5.7,33.25,3.0,1.3799999999999997,-0.8933333333333356,0.928353334320949,0.928353334320949,0.9054306479787282,0.0,0.94,-4.612986512760817
LC_dv21_Tlc3p0_TTC06_CP4_S5p967_E15p967.mp4,CP4,0.0416666666666666,12,6.0,5.1,29.75,3.0,0.7549999999999997,-1.0566666666666673,0.9951997951317513,0.9951997951317513,0.992644039715823,0.0,1.0,-4.3907346032672905
LC_dv21_Tlc4p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.02,25,2.0,2.0,11.666666666666666,4.0,1.6309999999999991,-0.003333333333340368,0.06852474796040976,0.06852474796040976,0.050776201121447186,0.0,0.07,-2.5240324169928092
LC_dv21_Tlc4p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.6153846153846154,13,2.0,1.7,9.916666666666666,4.0,1.429000000000001,-0.6733333333333273,0.7726114797953868,0.7726114797953868,0.7247361937428096,0.0,0.745,-2.2014740122577
LC_dv21_Tlc4p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.9166666666666666,12,2.0,1.4,8.166666666666666,4.0,1.1979999999999993,-0.8566666666666686,0.9377753899706929,0.9377753899706929,0.9171049555780778,0.0,0.805,-1.8173873446417588
LC_dv21_Tlc4p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.8846153846153846,13,2.0,1.1,6.416666666666667,4.0,0.9680000000000006,-0.7666666666666622,0.9326679077682407,0.9326679077682407,0.9107607546271217,0.0,0.86,-1.3431519510514416
LC_dv21_Tlc4p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9166666666666666,12,2.0,0.8,4.666666666666667,4.0,0.7339999999999998,-0.8700000000000004,0.9795949669416939,0.9795949669416939,0.9709504534840236,0.0,0.9,-0.7248214237408357
LC_dv21_Tlc4p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0,25,3.0,3.0,17.5,4.0,1.6350000000000005,-0.003333333333334447,0.06799268213764463,0.06799268213764463,0.05035573817974107,0.0,0.08,-3.3313653230046385
LC_dv21_Tlc4p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.4230769230769231,13,3.0,2.7,15.75,4.0,1.437,-0.6600000000000014,0.7577208282829206,0.7577208282829206,0.7083204849439337,0.0,0.765,-3.1213203295684973
LC_dv21_Tlc4p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.5833333333333334,12,3.0,2.4,13.999999999999998,4.0,1.2099999999999997,-0.8433333333333367,0.9310740992928537,0.9310740992928537,0.9087887802741339,0.0,0.875,-2.8866986115637183
LC_dv21_Tlc4p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.6538461538461539,13,3.0,2.1,12.25,4.0,0.9720000000000002,-0.7933333333333319,0.9421090090066966,0.9421090090066966,0.9225191252157889,0.0,0.94,-2.6210116473490204
LC_dv21_Tlc4p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.8333333333333334,12,3.0,1.8,10.5,4.0,0.7309999999999997,-0.8933333333333326,0.9829628745313249,0.9829628745313249,0.9755054699303038,0.0,0.97,-2.3148263731722825
LC_dv21_Tlc4p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0,25,4.0,4.0,23.33333333333333,4.0,1.639,-0.0066666666666659324,0.06879198247347298,0.06879198247347298,0.05098747843911141,0.0,0.08,-3.905467345865506
LC_dv21_Tlc4p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.2307692307692307,13,4.0,3.7,21.58333333333333,4.0,1.437,-0.6733333333333332,0.7701660893151503,0.7701660893151503,0.7220320941021676,0.0,0.77,-3.7498182114466854
LC_dv21_Tlc4p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.3333333333333333,12,4.0,3.4,19.83333333333333,4.0,1.2060000000000002,-0.8566666666666686,0.936778834257638,0.936778834257638,0.9158640454621221,0.0,0.895,-3.581052948401815
LC_dv21_Tlc4p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.5,13,4.0,3.1,18.08333333333333,4.0,0.9690000000000001,-0.7900000000000004,0.9412854801114635,0.9412854801114635,0.9214879616444733,0.0,0.955,-3.3967619499593167
LC_dv21_Tlc4p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.625,12,4.0,2.8,16.333333333333332,4.0,0.7279999999999995,-0.8933333333333326,0.9830904593602893,0.9830904593602893,0.9756790488687709,0.0,0.975,-3.1938060599341176
LC_dv21_Tlc4p0_TTC06_CP1_S5p067_E15p067.mp4,CP1,0.0,12,6.0,6.0,35.0,4.0,1.6480000000000004,-0.003333333333334447,0.06628548183858271,0.06628548183858271,0.049008367861558995,0.0,0.08,-4.715495070062747
LC_dv21_Tlc4p0_TTC06_CP3_S5p667_E15p667.mp4,CP3,0.125,12,6.0,5.4,31.5,4.0,1.2150000000000005,-0.8533333333333312,0.9343622237825722,0.9343622237825722,0.9128610705970289,0.0,0.89,-4.5049434573664415
LC_dv21_Tlc4p0_TTC06_CP5_S6p267_E16p267.mp4,CP5,0.3333333333333333,12,6.0,4.8,28.0,4.0,0.74,-0.8933333333333326,0.9825751718430129,0.9825751718430129,0.9749784829975957,0.0,0.975,-4.269614189639312
LC_dv21_Tlc4p0_TTC07_CP1_S5p033_E15p033.mp4,CP1,0.0384615384615384,13,7.0,7.0,40.83333333333333,4.0,1.6520000000000008,-0.0033333333333285253,0.06576692324313017,0.06576692324313017,0.04859963665557366,0.0,0.08,-5.023604775564403
LC_dv21_Tlc4p0_TTC07_CP2_S5p333_E15p333.mp4,CP2,0.0769230769230769,13,7.0,6.7,39.083333333333336,4.0,1.5020000000000004,-0.5000000000000012,0.5590199287179077,0.5590199287179077,0.49919405654739524,0.0,0.57,-4.936048126263401
LC_dv21_Tlc4p0_TTC07_CP4_S5p933_E15p933.mp4,CP4,0.2307692307692307,13,7.0,6.1,35.58333333333333,4.0,1.034999999999999,-0.7866666666666718,0.9317416850449286,0.9317416850449286,0.9096143277283723,0.0,0.94,-4.748530185202152
LC_dv28_Tlc2p0_TTC02_CP1_S5p067_E15p067.mp4,CP1,0.0576923076923076,26,2.0,2.0,15.555555555555555,2.0,1.6340000000000001,-0.003333333333334447,0.06812539860546084,0.06812539860546084,0.05046059290584868,0.0,0.06,-2.8088826911727645
LC_dv28_Tlc2p0_TTC02_CP2_S5p367_E15p367.mp4,CP2,0.7307692307692307,13,2.0,1.7,13.22222222222222,2.0,1.2369999999999999,-1.3233333333333341,0.9981992703970146,0.9981992703970146,0.9971152889293061,0.0,1.0,-2.4852442360388385
LC_dv28_Tlc2p0_TTC02_CP3_S5p667_E15p667.mp4,CP3,0.9230769230769232,13,2.0,1.4,10.888888888888888,2.0,0.7739999999999998,-1.7100000000000026,0.9999973241348752,0.9999973241348752,0.9999945874560923,0.0,1.0,-2.099320482560076
LC_dv28_Tlc2p0_TTC02_CP4_S5p967_E15p967.mp4,CP4,0.9615384615384616,13,2.0,1.1,8.555555555555555,2.0,0.2949999999999997,-1.5966666666666671,0.999998640030944,0.999998640030944,0.9999971926735736,0.0,1.0,-1.62158054054924
LC_dv28_Tlc2p0_TTC02_CP5_S6p267_E16p267.mp4,CP5,0.9615384615384616,13,2.0,0.8,6.222222222222222,2.0,-0.1999999999999995,-1.8300000000000014,0.999999998160105,0.999999998160105,0.9999999954706938,1.0,1.0,-0.995262057665552
LC_dv28_Tlc2p0_TTC03_CP1_S5p067_E15p067.mp4,CP1,0.0384615384615384,26,3.0,3.0,23.33333333333333,2.0,1.6389999999999991,-0.006666666666671854,0.06879198247347547,0.06879198247347547,0.05098747843911339,0.0,0.08,-3.6177852734137246
LC_dv28_Tlc2p0_TTC03_CP2_S5p367_E15p367.mp4,CP2,0.5384615384615384,13,3.0,2.7,21.0,2.0,1.251000000000001,-1.2933333333333272,0.9974924370673178,0.9974924370673178,0.9960411054816479,0.0,1.0,-3.407445049870862
LC_dv28_Tlc2p0_TTC03_CP3_S5p667_E15p667.mp4,CP3,0.5,13,3.0,2.4,18.666666666666664,2.0,0.7929999999999999,-1.690000000000002,0.9999961019290455,0.9999961019290455,0.9999922056787863,0.0,1.0,-3.1724111148818412
LC_dv28_Tlc2p0_TTC03_CP4_S5p967_E15p967.mp4,CP4,0.6923076923076923,13,3.0,2.1,16.333333333333332,2.0,0.3109999999999997,-1.6066666666666674,0.9999987309844237,0.9999987309844237,0.999997375051376,0.0,1.0,-2.9061239874823364
LC_dv28_Tlc2p0_TTC03_CP5_S6p267_E16p267.mp4,CP5,0.6538461538461539,13,3.0,1.8,14.0,2.0,-0.18600000000000017,-1.8400000000000016,0.9999999983319441,0.9999999983319441,0.9999999958839659,1.0,1.0,-2.5990165391119375
LC_dv28_Tlc2p0_TTC04_CP1_S5p067_E15p067.mp4,CP1,0.0769230769230769,26,4.0,4.0,31.11111111111111,2.0,1.6449999999999994,-0.003333333333334447,0.06667647449733112,0.06667647449733112,0.0493167147596894,0.0,0.08,-4.192438774014104
LC_dv28_Tlc2p0_TTC04_CP2_S5p367_E15p367.mp4,CP2,0.3846153846153846,13,4.0,3.7,28.77777777777778,2.0,1.2490000000000003,-1.3199999999999967,0.998066971730018,0.998066971730018,0.9969129016142454,0.0,1.0,-4.036669905896323
LC_dv28_Tlc2p0_TTC04_CP3_S5p667_E15p667.mp4,CP3,0.2692307692307692,13,4.0,3.4,26.444444444444443,2.0,0.7850000000000008,-1.7099999999999969,0.9999971791925669,0.9999971791925669,0.9999943034371778,0.0,1.0,-3.8677519092575547
LC_dv28_Tlc2p0_TTC04_CP4_S5p967_E15p967.mp4,CP4,0.4615384615384615,13,4.0,3.1,24.11111111111111,2.0,0.30700000000000016,-1.5933333333333355,0.9999984843450851,0.9999984843450851,0.99999688135427,0.0,1.0,-3.683261845150956
LC_dv28_Tlc2p0_TTC04_CP5_S6p267_E16p267.mp4,CP5,0.3846153846153846,13,4.0,2.8,21.77777777777777,2.0,-0.18799999999999994,-1.8299999999999983,0.999999998020036,0.999999998020036,0.9999999951345424,1.0,1.0,-3.480039750725194
LC_dv28_Tlc2p0_TTC05_CP1_S5p067_E15p067.mp4,CP1,0.0,13,5.0,5.0,38.888888888888886,2.0,1.6500000000000001,-0.0066666666666659324,0.06733209223175714,0.06733209223175714,0.04983406649265127,0.0,0.08,-4.6383967788013445
LC_dv28_Tlc2p0_TTC05_CP3_S5p667_E15p667.mp4,CP3,0.2692307692307692,13,5.0,4.4,34.22222222222222,2.0,0.791000000000001,-1.7099999999999969,0.9999970969959394,0.9999970969959394,0.9999941425775719,0.0,1.0,-4.382900491159472
LC_dv28_Tlc2p0_TTC05_CP5_S6p267_E16p267.mp4,CP5,0.1538461538461538,13,5.0,3.8,29.55555555555556,2.0,-0.18300000000000005,-1.8300000000000014,0.9999999979586583,0.9999999979586583,0.9999999949874311,1.0,1.0,-4.089950923855126
